Rounds,Avg_Loss
51,0.0
43,0.0
25,0.0
43,0.0
27,0.0
41,0.0
50,0.0
31,0.0
28,0.0
34,0.0
40,0.0
42,0.0
30,0.0
29,0.0
37,46.319480895996094
50,36.367980912674305
38,35.8905191710501
38,35.22688618573275
58,36.71035147261345
35,33.275496530532834
35,39.729228261311846
26,35.21033919091318
49,33.43152936712488
33,31.47274570465088
47,33.26555396349002
36,25.39339048275049
28,20.133370322840555
47,13.436889588832855
28,9.168044523759322
22,6.249727850374968
35,23.587844096124172
30,17.80066279321909
44,16.382019790443213
33,13.6925108509679
33,13.41023991388433
23,12.978852180724449
45,14.170471833973396
29,12.206426199525595
26,13.662560533304683
30,15.301779860157078
25,20.007364416122435
28,20.699379259540187
25,21.69074190896133
24,20.87475267533333
20,20.107325808207193
33,21.363006659408114
24,19.170956399705673
17,20.842544307514114
16,20.579223850038318
28,24.17289670959848
24,19.873735030492146
35,21.347000686745893
25,23.943069347968468
18,23.714795791584514
23,23.222271106681045
26,22.892814268145646
22,23.287669105529787
28,20.060943726450205
31,22.21681292618022
32,22.687994018433585
32,25.884759628411494
29,25.371010144551594
17,22.92893636226654
27,24.487424644071666
20,26.036900637101155
20,27.57905069641445
25,25.632698742848522
18,27.29673453594776
22,24.655225727293228
22,24.575322176280775
33,23.80302143555421
28,26.621021831244754
27,25.544687732406285
17,26.60899517637618
18,26.408074308996614
15,23.873257253228164
36,29.473498512716855
21,24.839086592197418
23,25.984980534699005
23,24.73634376233084
13,28.504719156967965
23,26.6976505473808
34,26.519690766391985
18,28.623052285938726
27,25.32412921956607
20,27.504423484802246
18,27.46002840441327
24,27.247728918279922
23,27.571728076253617
21,27.045503686885443
27,30.664616075914296
31,26.427741960142598
23,26.683457172833958
29,26.905725984012378
30,25.828231036663055
24,28.788010120391846
29,29.62755991684066
27,25.471764306227367
19,23.897534633169368
21,28.98536744334481
23,28.106453899751628
16,34.45196155971951
20,29.240022479163276
17,33.860698948735774
29,29.229726332606692
17,33.327917922626845
9,27.919494761361015
36,29.689778849283854
29,30.836800560806736
10,29.05603904724121
27,27.23706987596327
17,29.219596416392225
20,27.01824832412432
21,29.161378732434027
17,31.212341036115372
19,30.447216192881267
20,26.255449027345893
21,28.920649258595592
22,30.911024745905173
26,29.50126167412462
13,28.686334737141927
24,28.121378715549195
23,26.959026299557596
18,27.3268305460612
23,28.212087986961244
25,31.485997308764542
30,30.789291308476376
13,31.402739679813386
22,29.669782638549805
23,31.440135258215445
25,30.565618991851807
19,27.958129746573313
12,30.739206238796836
14,28.742541141999073
24,30.711796777001744
20,28.77272810607121
16,33.05576630433401
22,29.96700734008442
19,31.396409086559128
17,28.303034720213518
16,28.259320235632835
31,31.59178288777669
28,31.738904013778225
25,33.084099006652835
18,29.48215397198995
12,26.946284612019856
22,27.28457484169612
17,31.958863594952753
18,30.90299166009781
16,30.473562755584716
14,28.589323032986034
19,29.657187123383796
18,32.960679120030896
13,29.02989890358665
19,30.64413421887618
17,32.74706741089516
19,29.121937311612644
19,32.67308164636294
16,30.300798835961714
16,32.77772934238116
13,30.28917803415438
17,32.13191458236339
17,27.5248956489563
21,29.023865059270697
23,30.926513818002515
16,27.050288521513647
