Rounds,Avg_Loss
39,0.0
37,0.0
43,0.0
20,0.0
29,0.0
37,0.0
34,0.0
16,0.0
19,0.0
47,0.0
35,0.0
43,0.0
46,0.0
30,0.0
50,0.0
25,0.5147517238344465
33,0.47913807834664435
46,0.4196749486421284
47,0.2662628067787303
26,0.13942018436888853
40,0.3593444114839527
30,0.24909282608755998
32,0.21597198757433123
34,0.19381373465061189
35,0.1757524951826781
31,0.16280524184306464
45,0.15396205565104118
37,0.14490482598951418
29,0.13788185715675355
47,0.14052109557973302
44,0.17246914103433683
31,0.15486289308232776
36,0.17580324411392212
41,0.1726646988015426
49,0.15795327121593866
27,0.15292947593272901
36,0.1514244703275542
28,0.14606117603241228
25,0.13806470322112244
33,0.13326840142586402
49,0.1692611486258277
61,0.15621351085603238
24,0.15057800771022328
22,0.14743325268884874
33,0.15421703859017447
37,0.15424642807398087
27,0.15342692353508688
38,0.1436055618173936
41,0.1366318445120539
24,0.1346779689192772
42,0.16838129380574593
39,0.1642505031996879
30,0.15444262145922102
37,0.1566857495148417
31,0.14488060444088305
65,0.1403869341299372
22,0.14207598770206625
23,0.13886214109758535
22,0.13359913609775842
41,0.13628557115429785
32,0.16422099247574806
37,0.15184407232000546
30,0.14853889829125896
24,0.15502152505975503
32,0.15085440501570702
21,0.14478897805116614
32,0.14932372994147813
29,0.1427349639209834
29,0.14310800536320759
22,0.14514659609024724
35,0.19215968271096548
41,0.183863196571668
46,0.1847720354795456
35,0.18366463633917146
34,0.1774129330272406
43,0.18123916979831986
44,0.18172873772288622
32,0.17420665522416431
26,0.17876132076436824
47,0.17068617105484007
28,0.2034400211913245
39,0.19394171756246817
43,0.19130985540886447
49,0.18650626094944506
48,0.185731821116947
44,0.18729948605361738
27,0.18471384075554934
38,0.19258225124615888
37,0.1971345025223571
26,0.201596811666327
33,0.23909701497265787
26,0.2287333066073748
38,0.22807113758542322
40,0.2248876780653611
41,0.22285611908882857
60,0.2161787912811873
44,0.22202339663225062
14,0.24989448446366522
34,0.23535827955892008
25,0.23951908458362925
28,0.299324759479725
29,0.26837961077690126
23,0.2727377238097014
52,0.26760898873038674
22,0.25782776497445015
40,0.25214186425392443
43,0.25058609790661757
44,0.29273647805313013
31,0.27678897654016815
39,0.2570288422945383
43,0.32458864917096336
42,0.32312247892220813
32,0.3058929479327695
28,0.30755621573281666
35,0.3129248485407409
29,0.31064792302521793
37,0.3160813267248264
20,0.3074667793181207
35,0.31974345314152103
34,0.32668562047183514
26,0.36260249868768163
19,0.3513618324484144
36,0.34682057519753773
34,0.3476024145150886
30,0.35630648185809455
27,0.3369040438762078
32,0.3484398735796704
25,0.3432873131360038
33,0.3436461250546952
18,0.34401680412245733
28,0.38217659129036796
28,0.3831987200038774
29,0.37031841033794843
14,0.39566744102372065
31,0.37952919869587337
43,0.3727172403488048
31,0.3642137628335219
25,0.36487366670164567
35,0.37196950298367126
38,0.36193396854731774
35,0.3740671413285392
36,0.3629365540109575
18,0.3440376781687445
17,0.35684770649793196
38,0.349002577151571
31,0.3597517538638342
25,0.33847804250670416
32,0.33587754529256086
37,0.34978339402005076
28,0.3325486722091834
53,0.3936880393160714
37,0.41090762312861456
26,0.4012437371107248
28,0.3920677393152003
26,0.39073404841698134
31,0.40711527053386937
43,0.3795877524784633
36,0.39887264370918274
23,0.39757824731322955
50,0.3905570218537716
29,0.4178131213411689
33,0.4118789477990224
34,0.40677110218021967
28,0.4106199422426391
25,0.4084957680281471
21,0.4009999014713146
25,0.4151520477607846
26,0.3977571492845362
38,0.3859879257101001
29,0.3784567978112928
42,0.37631894536316396
33,0.37920291601650175
35,0.3906917890181413
33,0.37463350151036234
25,0.39375750305222684
33,0.4074929362306228
20,0.42342417784359143
22,0.40595027017143537
31,0.40488069768874874
8,0.4456817153841257
26,0.5888237225321623
48,0.5558726590040118
31,0.5430451113669599
33,0.5505724073345981
31,0.5076391789419897
26,0.5006161558407324
46,0.4993055462837219
16,0.5262656463517084
28,0.5309501237729016
38,0.5057701811760287
17,0.6183943165385205
24,0.5815464037436026
35,0.588015059630076
23,0.5807807262127216
20,0.5654656872862861
18,0.6025029587191205
38,0.5728958968321483
22,0.5647163068254789
34,0.5640145413080851
44,0.5609636323319541
21,0.6279655980820559
23,0.619683989376392
24,0.5947953374297531
21,0.599519017609683
35,0.5994302370718547
17,0.5874290480846311
41,0.6018675612775903
26,0.6239250086101831
40,0.5736679833382368
24,0.537969312247108
33,0.6661007529174959
18,0.7039780184930685
21,0.613164095946078
29,0.6863963728149732
22,0.6729766459514698
20,0.6829835958778858
32,0.6540060827837271
24,0.6522514487876266
21,0.6557153780823168
23,0.624538803801817
27,0.834574690732089
12,0.7609892564160483
26,0.7861868916795804
28,0.7979161664843559
23,0.7477177745103836
18,0.711589323526079
33,0.7871862599601993
35,0.7621985117302221
27,0.7132359748440129
29,0.7045705318450928
45,0.7456926248363547
24,0.7170364974687496
20,0.6905837562951175
26,0.6911364315912641
19,0.6728601924010685
33,0.7051578613427969
25,0.6421489590406417
16,0.6223034759362539
26,0.7291874714471676
35,0.6647960950790996
25,0.7401840012324484
28,0.7191474078981964
28,0.775324306989971
39,0.703618049621582
26,0.7004184164784172
29,0.7574788857074011
25,0.7584344215434173
35,0.6941941298436427
30,0.7727787734055128
19,0.6883360633383626
27,0.9224027102547032
36,0.9380572018654723
42,0.8785256846592977
25,0.8943678736686707
23,0.9070113980107837
