Rounds,Avg_Loss
29,0.0
36,0.0
39,0.0
35,0.0
28,0.0
50,0.0
20,0.0
42,0.0
23,0.0
26,0.0
38,0.0
31,0.0
33,0.0
32,0.0
30,0.0
50,63.47045342127482
41,48.52343953450521
31,43.92543496756718
34,45.18718606233597
44,43.04756743649402
33,48.146394457135884
40,40.62797068126166
48,35.042942428588866
28,27.33426926352761
37,19.872950341966416
26,12.841932908544
25,7.42532600959142
43,3.9030266507466633
46,2.575214754833895
24,2.1316893696784973
28,34.29556529926804
56,22.752880312361807
36,18.865998802763045
21,18.303563513406893
40,18.10857436656952
46,18.75289508274623
33,18.895320683717728
31,19.37998780470628
31,19.726690799959243
21,20.598886121403087
27,25.037608874927866
35,21.629459381103516
31,22.050721764564514
31,21.17372977733612
24,21.192467776211824
25,20.804285214497494
32,20.89998653956822
24,21.16146951155229
38,21.297503548699456
38,21.13740175542697
33,21.460459696451824
16,21.51529598236084
29,22.20796519915263
24,21.51024010398171
43,22.1600821018219
43,21.751320120729048
25,21.873206961388682
40,21.826642415609705
25,22.519708945534447
31,22.062939117203896
51,22.672586618467818
42,22.404285796701092
29,22.34808973832564
33,22.912830724554546
22,21.637050025317134
36,21.41050230132209
52,23.142347587936225
42,23.316591095280003
45,22.6784898630778
38,22.42555996950935
38,20.885332372453476
27,22.866239353761834
33,21.601733315375544
16,22.570272350311278
35,21.91321064674691
56,21.431174959455216
45,21.973038984381635
30,22.57069561845165
26,21.429064750671387
43,22.76002155409919
28,21.98793810811536
43,22.44752253293991
31,21.47436265022524
42,22.175562939173737
25,21.825598522468848
35,21.888972894469305
31,21.397524697440012
35,21.3065924346447
35,22.010757500017192
28,22.029562541416713
37,21.52175714099218
21,20.653994373653244
39,20.99159331261357
28,21.94182398739983
22,21.489587201012505
22,21.42575797628849
43,21.819376177602
29,21.591658512751263
33,21.610780114393968
22,20.421132124387302
40,21.736386502583823
27,22.45293197960689
38,21.99552947998047
27,21.264382951909845
43,21.105555943080358
29,21.673783916538046
30,21.20307421305823
46,21.11956847232321
28,21.251904181714327
29,20.911973746617637
37,21.86053546506967
44,21.73840087441837
28,22.009886241350017
44,21.334386887488428
19,21.834825016203382
31,20.84743234194242
