Rounds,Avg_Loss
37,0.0
21,0.0
19,0.0
49,0.0
31,0.0
27,0.0
22,0.0
26,0.0
39,0.0
40,0.0
19,0.0
40,0.0
27,0.0
20,0.0
23,0.0
44,0.0
49,51.85574723735
38,48.960457938058035
28,47.683253320058185
26,47.96694246927897
50,53.190022478821454
26,54.38589533025568
43,47.73403100967407
28,45.75643345405315
29,47.0368857643821
52,38.925341906172505
31,39.60623529979161
58,35.62516650557518
27,30.620241247374437
34,23.51517613728841
22,25.301413672310964
26,19.54038429260254
24,14.340655838359487
22,10.936785774028047
28,8.90706078495298
20,7.272013104480246
31,6.528820648337856
31,6.783044841072776
17,7.085529529771139
20,6.8938181704663215
26,31.968697027726606
24,24.138177156448364
40,24.890038006646293
32,21.551910899579525
12,23.831063735179413
31,21.219588235020638
27,25.94244391019227
34,24.381691801375236
22,21.691466367469644
31,24.663339262742262
21,28.797185977300007
31,25.577619641167775
26,25.7103172938029
20,26.954756979848824
25,20.296434321573802
26,24.62291335347873
15,24.620251183924466
23,27.29658484966197
19,30.269790013631184
21,26.06442719239455
29,20.775323177206104
27,24.170995356743795
17,26.09676108249398
32,21.19928853805751
22,28.325598575450755
28,22.285879766941072
35,26.61030130128603
18,26.073205903172493
21,24.833127543611347
22,25.405936903872732
31,26.615711329533504
9,22.29793845489621
16,26.772634158531826
28,29.639158595692027
19,24.998485590549226
22,24.7890812114433
27,24.431797710515685
28,25.00639696040396
24,27.161563402956183
27,28.062077689915895
23,27.87389431176362
21,27.950544309616088
25,27.41617488861084
32,25.041163554558388
14,24.524542246924508
22,29.934256796109473
18,25.900050315451114
33,26.68918957710266
18,26.514354963302612
30,28.087894723035287
24,24.53908591755366
25,28.796900312779314
18,26.30176112962806
21,26.991785143812496
15,24.918030903074477
32,25.93472102118863
18,30.79495679248463
22,27.652921207615588
17,29.728337813396845
18,27.68588924407959
27,29.054210575421653
25,29.81562826368544
32,29.516401190506784
24,28.838968507174787
21,24.35785260099046
22,30.75641740043208
23,28.734718172638505
28,30.501438672991767
21,25.59740245800752
17,29.636782245635985
19,29.33521621632126
25,27.818255580704786
14,27.44784945533389
30,26.337859203940944
15,31.931737108928402
22,30.902845877867477
23,26.646069206175255
17,26.911427276079046
18,29.3021263529857
23,27.43047140325819
17,30.718638095449894
22,28.503097552173543
27,29.370641628901165
25,33.74712838232517
14,32.22879974047343
26,31.685827433052708
30,31.77802880348698
28,30.391365990709904
25,29.815032176176707
21,27.183018453915913
13,27.879919883532402
22,29.418923377990723
24,27.924289203080974
20,29.18167742243353
19,29.325401643912
20,35.62303105354309
18,27.607951049804687
17,27.94563585033222
14,31.098053086887706
21,26.4663041627632
13,29.93214560718071
21,30.780690436269722
20,32.801673480442595
15,33.6797192444404
13,28.768520855322116
26,31.003904326756796
13,30.640829435984294
14,33.25121016729446
27,26.99373703911191
30,33.2799384325323
18,29.928673812321254
21,27.18016724403088
23,27.70135633618224
21,31.301593044347932
30,28.122858972691777
25,30.38626974600333
23,30.64653284209115
20,27.626799370113172
22,29.594932750419336
15,29.319314912308094
21,25.947128370696422
13,31.599565310355946
20,32.017403247309666
24,29.146411588558784
14,28.67014763468788
16,29.299757870760832
18,32.423127269744874
22,29.44622441057889
25,27.557853555679323
30,27.307055183557363
14,29.950963109038597
18,27.220404120052564
15,28.485134627304824
16,29.36932876586914
18,26.215415312319386
17,27.696559808692154
18,29.684042107825185
13,29.500014040205215
22,29.73983839938515
17,28.791945039009562
19,31.53185169513409
24,30.86645099322001
12,29.37938665151596
20,29.903617086410524
16,26.74117808009303
15,30.212034183999766
12,30.183445954322814
29,29.413708869148703
12,31.739856182000576
12,28.892850680228992
10,31.987648786817278
13,28.300838334219797
21,27.47805361380944
17,27.734376615407516
15,28.842290131251016
24,29.276304699125745
21,26.85506368938245
14,31.313714504241943
15,26.844923651948267
20,26.238259250042486
21,29.65839549700419
13,33.213069683167994
12,27.607818200853135
16,29.537238805852038
18,27.652418856718104
19,28.00907694498698
18,26.087673257036908
20,29.533352399276474
20,30.156228719973097
