Rounds,Avg_Loss
12,147.5883522881402
11,173.5168868822929
12,187.38281017801037
15,165.82253605386487
10,186.69366801868784
12,164.20045222792515
10,195.04670929327244
12,162.71101867320925
9,199.50802797259706
16,157.28291390492365
11,178.1390411637046
12,177.10479727245513
13,136.02075442400846
12,137.55070763445914
12,163.82367888363925
13,146.02300253579781
8,172.93923753680605
10,163.62649164199829
19,159.16167175769806
9,157.26297398102588
10,168.7496140797933
16,171.62510190691268
11,175.47623805510693
10,165.76319754751106
12,165.7668090233436
10,170.68006090436663
12,197.50065604315864
10,160.32235267834787
11,166.73305702209473
10,168.0668943193224
11,155.25086620242098
13,148.3279017590462
13,178.7351096760143
10,173.4249907041851
11,147.019475594545
8,175.23422553804187
11,166.85654149736678
11,154.16141557693481
10,148.65917319220466
15,176.30109845674954
11,179.00177343268143
16,181.75052403468712
9,187.54116041520064
11,166.8706767433568
12,172.17400896826456
14,183.3484249909719
10,173.1759037115635
11,165.44209080650694
10,148.09153645213058
16,159.35784299033028
10,209.93375943158125
8,160.07776239183215
10,174.2718319612391
10,147.35877227783203
10,150.35099838875436
11,164.73398951995068
11,184.60904302352515
9,167.89574802283084
13,155.62982498024994
10,186.06473424699573
8,201.09505019649382
11,181.574307948985
17,169.32587541852678
12,173.78915078299386
12,195.948674288663
11,169.55219659139945
11,174.02990677243187
11,172.88771326948958
9,162.45831394195557
13,159.78927126384917
18,134.13674501272348
15,173.15049648284912
16,175.5478723526001
13,170.2298713163896
9,157.01056611197336
13,166.21008658895687
14,169.5924751663208
11,146.70402180871298
15,149.26106019113578
10,155.01236126873945
16,161.51465442724395
11,165.38258292458275
13,169.04458240509032
8,142.87081774543313
15,167.98780829565865
8,159.80263370937772
14,125.82630386719337
14,168.40724404652914
12,182.83016544839612
13,189.60230852210003
13,179.21200354894003
13,177.59784294696564
9,220.63551712036133
11,154.57775281604967
14,190.19758010864257
14,197.8429983924417
18,192.20505374973104
14,210.79410790423958
11,160.00767756617347
12,184.35168094169802
13,183.3154914432102
9,149.65667999491973
12,172.23623224894206
11,189.25860922677177
16,195.93124078821253
14,162.59268015402336
9,173.22095164130715
8,182.10518130134133
11,205.19706189954604
14,150.77748987626057
11,128.6179825676812
9,187.84111819547766
14,180.03888523101807
13,167.92770065307616
9,215.38188722398547
9,147.1773577297435
11,164.39323421054416
18,185.76697058755843
12,207.05882185155696
10,192.21659227517935
13,196.49495832125345
12,149.69875750334367
12,139.02168241460274
11,172.2866945054796
9,168.25997151555242
11,171.55007435725287
13,151.47945126620206
11,183.6468053181966
12,189.59133005142212
10,145.30439777374266
11,186.86070852279664
10,159.90344303532652
11,172.95305658641615
9,150.70708783467612
14,149.43382334709167
11,161.36994023323058
12,161.40181652335232
12,157.21484689509614
11,153.78994005779887
12,166.69641001631575
9,168.85631830552046
11,183.85955692421305
12,177.65660309791565
17,160.3143541889806
13,189.37596706633872
13,181.2526795009397
12,155.72225600022537
9,174.56385297775267
11,155.06696531507703
11,184.98657217025757
11,180.36934271524117
12,191.95435930335003
15,199.13354573931014
13,191.77066135406494
17,163.64323670985334
13,163.74336715178057
11,167.13844746180942
13,174.73814528921375
12,161.25409763509577
16,168.0559618473053
9,159.93702443440756
16,149.71540485238128
17,174.39193816104176
13,157.91943442303202
11,157.6116144997733
19,170.58109867389385
13,167.84827687788982
11,176.46779742770724
10,142.9540961265564
12,193.39896458995585
12,205.71932481464586
14,161.42673617142898
12,175.67608842617128
12,153.67839204504133
11,191.31071555308807
12,186.55737416337175
11,179.27979310353598
11,157.4724773607756
10,158.6494149208069
14,186.5479201148538
12,187.99436728898868
15,185.48588116963705
14,165.08119457326038
8,153.98164527646958
12,193.8903804960705
13,179.58326417572644
12,223.5528999964396
14,165.76369621276856
9,189.2108061863826
9,155.94613965352377
12,167.98113128750822
13,182.55777305780455
14,165.8115279156229
13,145.35232669830322
11,164.8360412952512
11,163.5804937362671
10,137.9206093788147
12,144.2281784235045
15,178.56830340015645
13,150.20139230381358
12,130.88197354572574
10,152.54278966000206
8,189.0387631058693
12,140.3113757913763
12,171.18481382456693
9,190.57458159502815
11,177.72247032892136
10,155.82941703796388
9,178.1351934009128
12,149.69114250360533
12,175.87801855260676
14,170.70762196293583
12,141.34485825625333
13,141.68593829285865
12,162.6189042911973
10,172.2986223375475
14,136.8889499505361
14,150.42254829406738
11,183.15757081315323
14,159.88714064803779
11,192.54441310084144
11,159.07698052103927
10,126.77900976883738
13,171.83683750846168
11,150.44414966756648
15,146.37732860020228
9,157.3808649910821
15,150.30062539760883
11,172.3050730778621
10,162.1883613483326
8,161.66347383771623
11,160.88916915395984
11,148.88239951360794
12,158.51173768392422
10,192.61982364189333
8,118.05140085781322
11,175.8928286552429
7,135.6122752680923
9,146.5882225036621
10,158.18528699874878
9,145.7214740304386
12,156.068984630496
11,140.4816610813141
12,143.76851136949327
11,127.8923547744751
11,143.73853174845377
16,138.6526297272229
16,156.84119332053444
11,187.7447101804945
14,129.16425804138183
12,145.5002011385831
13,169.78122683933802
11,139.4180716601285
12,176.68097305297852
9,179.37361003330776
15,161.70754521958372
17,158.22120721461408
11,162.92266910832103
10,160.29393416184647
8,163.6257575750351
11,160.29065462259146
13,161.18241582018263
19,155.62574980809137
10,191.58499186747784
9,168.18562189737955
10,135.29189162254335
8,141.46010774554628
14,165.29456770653817
10,180.94034251044778
17,151.37665011088055
11,182.43055553436278
15,163.27946127506723
12,164.90485429763794
11,162.4541115327315
10,169.88780705521745
11,179.5159397125244
11,178.09682519812333
15,154.39856184445895
13,155.28713989257812
13,166.2254862882653
8,156.3874626159668
12,201.13291024102105
14,178.12465807856347
10,190.47550274076917
13,153.60240070025125
11,168.41617765426636
12,153.98177523612975
10,169.58898007242303
12,181.99631220795388
10,158.08385347065172
21,172.36560146625226
12,171.7731706370478
12,179.47663780053458
11,176.20714797973633
9,189.43446614192084
14,181.9838319895219
8,178.7813974268296
8,154.42041232134844
10,155.6656559186104
11,197.8037228695182
9,197.0549924695814
9,185.60897654957242
14,173.49179789705096
11,176.8913311958313
17,153.4746020744587
12,190.05209879080454
10,156.23120714488783
9,164.26256198883056
10,169.42236033848354
10,189.50142650115185
12,199.44499655829534
10,167.89304690890842
10,220.60387290151496
9,219.37510041932802
11,172.52939657731488
11,144.46809432620094
11,196.6507077217102
10,196.82757905813364
13,167.67255144703145
14,206.68599674918434
10,170.51183260404147
10,181.85094940968048
15,180.69284445898873
14,175.21470940329812
10,197.43138100760325
15,180.1741868622449
22,163.341428120931
10,184.62710571289062
11,204.72905849275134
12,160.79670277508822
10,168.8556300432254
10,177.32580499870832
13,172.28650043487548
11,184.43142278570878
11,195.6232006161712
12,161.33192002773285
9,195.46148475847747
14,160.59939094543458
12,199.98218481881278
10,176.90156493315826
12,185.44643233543218
13,169.74030782662186
12,180.84126417371962
14,190.8165777206421
9,191.80973957606724
8,180.66299563960024
10,147.7621660232544
10,144.164303856927
10,159.26178890321313
13,184.06862461090088
9,183.09553254617228
9,188.7366679423564
9,195.285065399973
9,199.3381679638012
24,179.82004766878873
11,171.635010025718
15,177.96436175965425
13,216.47066643897523
10,204.30630251256432
9,168.58501886066637
17,174.4261331830706
12,186.4519805908203
10,197.02729816436766
10,195.11871898875518
13,186.50140248174253
12,183.64933528070864
11,205.25550920535358
10,177.39192938804626
16,181.02693796966037
10,210.44169039842558
11,206.77376427761345
9,159.227712064176
10,182.5270337604341
12,178.0449920737225
8,192.79761377970377
12,168.18013274669647
11,187.65800109276404
15,159.7604041263975
11,218.41677808761597
11,175.6491698331611
13,167.6935746453025
10,178.57574603432104
10,158.35604201422797
19,177.74072433240485
13,170.08449004678164
10,136.62574505161595
12,192.37570089223433
15,165.37895855536829
13,186.5522821214464
11,178.99947397332443
11,171.81847400665282
15,154.38765723245186
15,184.27727336509554
7,133.98731498718263
13,164.2016644579299
12,179.681538277484
10,181.11569814682008
16,171.29307063709606
17,163.97668028714364
15,187.27823033826104
11,205.81337442398072
16,158.79938902173723
14,175.52094912061503
11,190.62593534516125
9,175.70089744119082
12,135.72447084343952
12,181.54450505574545
10,162.43248989707544
12,174.29509483684194
14,179.54754025328393
16,172.23113842668204
10,170.9129958152771
10,148.43751098996117
12,190.61950018141005
14,174.5539510390338
8,169.37590112993794
12,175.31857533888385
9,161.68055001283304
10,172.48056296415106
9,210.47701198032925
10,158.66135201454162
12,177.03217347462973
9,168.95674999340162
10,159.6718053817749
12,179.27020445324126
13,139.29564339181653
16,171.81875817817553
15,157.8560485091864
13,163.32884695174846
