Rounds,Avg_Loss
9,33.5770512893796
17,30.71388907702464
16,34.816680596799266
15,28.527786694320977
13,30.731093672818915
18,31.053540745719534
14,31.354288048214382
13,32.16893607245551
24,31.57156945637294
13,31.522510875355113
13,34.805268795593925
15,32.99893543332122
11,32.19502284310081
20,35.36542049783175
9,31.061229404650238
19,32.65617245894212
14,31.58537588728235
12,31.31887744665146
15,32.956173380215965
12,30.941016348925505
13,30.10567855834961
19,33.2291635295801
9,31.17973886595832
19,34.17314306894938
14,36.87229470202797
15,31.750560255611646
18,34.356518030166626
17,38.02845682416643
14,34.316408574581146
10,33.73905065185145
14,31.145241509092614
13,31.89162167635831
12,31.488431629927263
18,33.23062905930636
15,32.35327827255681
14,29.80621724226037
12,31.758557833158054
16,28.941192785898846
16,32.34994951284157
14,34.7014414604674
16,32.650997778948614
16,34.668997296115805
14,36.42715122533399
12,30.779459384354677
12,34.98855796227088
12,33.27103006839752
14,31.060640822065636
12,33.358958337617956
18,36.79533583901145
15,32.36475860371309
11,33.77042753696442
10,29.408836974038017
13,36.21683434879078
16,34.31491261720657
12,37.833169004191525
13,33.51417073143853
13,32.50049393971761
12,29.252796789494955
10,34.56726714892265
9,33.95983101192274
19,28.94254556135698
18,34.92875628317556
12,34.27390231477453
13,35.55445121682209
10,35.30671889607499
17,33.14898952783323
13,34.544122302013896
11,34.93680055517899
9,35.41784050525763
10,34.24558702707291
21,34.78578592671288
17,35.37928665535791
8,37.695677265976414
12,35.08910540739695
10,33.18030896297721
12,30.697207190773703
13,34.80753040313721
11,36.6896240009981
17,37.234875257198624
16,35.26817035675049
12,36.22679022947947
12,35.491135088602704
10,37.45976705136506
13,34.856472677114056
18,36.91640548100547
11,32.0846127404107
11,34.910002522352265
10,37.68042506241217
8,36.62274619936943
10,34.544349670410156
17,34.23230930610939
14,33.2826742639347
20,37.14759038842243
10,31.69224445636456
12,35.5366603677923
18,34.678916931152344
12,37.42687632820823
10,37.157175143559776
13,33.536650784810384
15,33.61880235111012
9,33.355379581451416
10,36.437470277150474
11,32.91382915095279
10,35.74941249795862
11,37.29957393805186
13,34.3186731338501
11,33.738904333114625
12,36.60452654006633
17,36.731407824429596
15,38.80672570069631
12,37.05359466870626
14,32.915697736943024
11,38.25460145531631
11,30.80792021140074
9,30.91179018550449
12,32.43547740936279
13,31.443360328674316
14,35.3271219222272
13,34.185637855529784
12,34.71120610444442
13,34.16435227495559
10,37.35968963519947
15,39.498616644676694
17,37.199863562217125
12,39.36305853215659
16,34.82035429337446
18,36.26643281233938
14,34.43945953980932
13,39.09511576307581
9,34.220625604902
9,41.27763138877021
12,34.6956767302293
8,37.345082239671186
10,38.458969067304565
12,38.69192150963677
14,35.38685286521912
13,36.97849985610607
15,32.749460220336914
11,37.68231611473616
19,36.46941652136334
7,31.286874915614273
13,38.09694303165782
12,32.02119325456165
17,38.57574488082022
12,36.22824573516846
17,32.601495695895835
14,38.05370991046612
13,36.49301336076525
13,33.69445459047953
8,37.71102885638966
8,39.20610592816327
15,35.32522180524923
11,32.41948760941971
12,31.504982948303223
12,35.783252477645874
16,30.773286197866714
17,34.410721625600544
10,32.792810953580414
16,31.6726742201838
10,35.37190026177301
8,31.652907631613992
9,38.280251048860094
11,37.08839180252769
12,36.563637749008514
10,42.39227359294891
17,41.70435356324719
15,40.56873331964016
11,40.5848736530397
13,41.25625307419721
13,37.244385719299316
12,41.22605193929469
11,39.78293276847677
12,36.5584752776406
13,39.307562770843504
9,33.90475027184738
17,40.88920276447878
11,41.00252636619236
11,35.516780675843705
7,41.564968744913735
9,37.62716839764569
9,36.31272386893248
6,40.49668660657159
13,34.15986808465452
10,38.51584950685501
11,41.04993017911911
13,37.61835120121638
14,36.96562810738882
9,35.96824104841365
8,37.30525700705392
8,38.54308216388409
14,41.210186231703986
9,32.159517738554214
13,33.94039666917589
10,34.51355279458536
11,33.927831608316176
16,34.81367644241878
11,30.466283026195708
12,34.1597025791804
19,34.766219559362376
11,34.29487634316469
15,40.2743072704393
11,36.704399278428816
8,36.35550584548559
9,39.57266880915715
12,35.199840205056326
11,34.737292024824356
15,38.05609537520498
16,37.50315910473204
10,31.731006843703135
15,36.341949214935305
10,36.67765350830861
12,33.71923885345459
16,35.496914560978226
18,37.72116151608919
14,35.07177574076551
13,38.17258512708876
14,37.70619480698197
9,37.033685830923226
16,36.84442250545208
12,37.31130260891385
13,36.55933894051446
13,40.91264125279018
14,39.74978987375895
11,38.14956533908844
8,42.2515986105975
15,36.64485511779785
11,36.167849829030594
12,38.00216685893924
9,36.02212088816875
16,45.25365578894522
13,40.19272507361646
12,34.83845751893286
12,33.26845304862313
18,35.77525573968887
12,38.60152053833008
19,37.005191549658775
17,35.62484939893087
11,38.14639379920029
12,37.42668639058652
